url,name,activity,Beam,Business Address,Call sign,Carrying capacity (t),Company,Depth,Engine power (HP),Fish hold volume (m3),Fish hold volume confirmation date,Flag,Gear,Gross tonnage,IATTC Vessel Number,IMONO,Length,Managing Company,Managing Company Address,Notes,Port of registration,Previous Flag,Previous name,Registration number,Shipyard,Year built
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4045&Lang=en,Maria Fernanda,Authorized to fishActive,13.1,"Calle Central Oriente #5Parque IndustrialFrancisco Ramírez Villareal28219 Manzanillo, ColimaMéxico",NA,1089,"Maratún, S.A. de C.V.",5.79,NA,1416,28 Apr 2005,Mexico,Purse seine,1127,4045,8030063,71.01,NA,NA,NA,Ensenada,NA,NA,NA,"Marítima de Axpe, S.A.",1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4051&Lang=en,San Andres,Authorized to fishActive,14.02,Calle 125 y Av 103Zona Industrial Los EsterosMantaEcuador,HC4154,1262,"Atunera Manta, S.A.",8.83,NA,1862,1 Jan 2017,Ecuador,Purse seine,2193,4051,8909252,68.27,NA,NA,NA,Manta,EU (Cyprus) - Change to Ecuador notified on 27 Jan 1998 (recorded on 27 Jan 1998)  - Vessel name at time of change:  Isabel Tuna,Isabel Tuna - Change to San Andres notified on 8 Aug 1998 (recorded on 8 Aug 1998)  - Flag at time of change: Ecuador,P-04-00596,"Astilleros de Murueta, S.A.",1991
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4054&Lang=en,Azteca 4,Authorized to fishActive,12.8,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCGT,1080,"Pesca Azteca, S.A. de C. V.",5.48,3600,1273,28 Apr 2005,Mexico,Purse seine,1280,4054,8113396,69.18,NA,NA,NA,Ensenada,NA,Gloria H - Change to Azteca 4 notified on 29 Nov 1993 (recorded on 29 Nov 1993)  - Flag at time of change: Mexico,00040444,Campanella Cantieri Navali,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4057&Lang=en,Azteca 6,Authorized to fishActive,12.8,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCNN,1089,"Pesca Azteca, S.A. de C. V.",5.79,3600,1273,28 Apr 2005,Mexico,Purse seine,1279,4057,8113425,69.18,NA,NA,NA,Ensenada,NA,Norman Ivan - Change to Azteca 6 notified on 1 Nov 1993 (recorded on 1 Nov 1993)  - Flag at time of change: Mexico,00045237,Campanella Cantieri Navali,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4063&Lang=en,Lautaro,Authorized to fishActive,12.8,P.O. Box 0843-2762Republic de Panamá,HO3357,1089,"Augusta Fishery Corporation (Lautaro), Ltd.",4.81,4000,1275,2 Sep 2005,Panama,Purse seine,1059,4063,8134663,61.17,NA,NA,NA,San Diego,United States - Change to Panama notified on 7 Nov 2003 (recorded on 9 Dec 2003)  - Vessel name at time of change:  South Seas,South Seas - Change to Lautaro notified on 7 Nov 2003 (recorded on 9 Dec 2003)  - Flag at time of change: Unknown,NA,J.M. Martinac Shipbuilding,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4066&Lang=en,Isla de la Piedra,Authorized to fishActive,12.9,"Calle Puerto Madero #1205Col. Alfredo V. BonfilC.P. 82050 Mazatlán, SinaloaMéxico",XCLZ,1089,"MT Pesca Industrial, S.A. de C.V.",5.79,3601,1298,28 Apr 2005,Mexico,Purse seine,1546,4066,8030221,61.89,Doña Ximena,276 El CidMazatlánSinaloaMéxico,NA,Mazatlan,NA,Lupe Del Mar - Change to Isla de la Piedra notified on 20 Jan 2016 (recorded on 21 Jan 2016)  - Flag at time of change: Mexico,2503192333-3,Maritima de Musel,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4069&Lang=en,Constanza,Authorized to fishActive,12.9,"Calle Puerto Madero #1205Col. Alfredo V. BonfilC.P. 82050 Mazatlán, SinaloaMéxico",XCLF,1089,"MT Pesca Industrial, S.A. de C.V.",8.3,3601,1297,28 Apr 2005,Mexico,Purse seine,1546,4069,8030233,70,Doña Ximena,276 El CidMazatlánSinaloaMéxico,NA,Mazatlan,NA,Atilano Castaño - Change to Constanza notified on 11 Jan 2016 (recorded on 12 Jan 2016)  - Flag at time of change: Mexico,2503192233-3,Maritima de Musel,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4075&Lang=en,Monterocio,Authorized to fishActive,13.5,Calle Loma Linda No. 251Colonia San BenitoSan SalvadorEl Salvador,YSC2002,1450,"Calvopesca El Salvador, S.A. de C.V.",8.9,4800,1919,28 Apr 2005,El Salvador,Purse seine,2118,4075,8919453,78.8,NA,NA,NA,La Union,NA,Alexandros - Change to Monterocio notified on 29 Jan 2002 (recorded on 15 Feb 2002)  - Flag at time of change: El Salvador,ESA-00040,"Astilleros de Huelva, S.A.",1992
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4084&Lang=en,Maria Delia,Authorized to fishActive,12.02,"Calle Central Oriente #5Parque IndustrialFrancisco Ramírez Villareal28219 Manzanillo, ColimaMéxico",NA,896,"Maratún, S.A. de C.V.",8.83,2850,1118,1 Jan 2017,Mexico,Purse seine,1291,4084,6712344,56.71,NA,NA,NA,Ensenada,United States - Change to Mexico notified on 28 Mar 2001 (recorded on 28 Mar 2001)  - Vessel name at time of change:  Guatuso,Gabiero - Change to Maria Delia notified on 7 Jan 2011 (recorded on 11 Feb 2011)  - Flag at time of change: Mexico,0601164733-3,Canadian Vickers Shipyard,1966
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4090&Lang=en,Azteca 3,Authorized to fishActive,13.1,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCBA9,1202,"Pesca Azteca, S.A. de C. V.",5.79,3600,1520,28 Apr 2005,Mexico,Purse seine,1196,4090,8111350,63.39,NA,NA,NA,Ensenada,United States - Change to Mexico notified on 15 Mar 1988 (recorded on 15 Mar 1988)  - Vessel name at time of change:  Coinseco Alpha,Coinseco Alpha - Change to Azteca 3 notified on 15 Mar 1988 (recorded on 15 Mar 1988)  - Flag at time of change: United States,00038497,Bel-Air Shipyard,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4093&Lang=en,Milagros A,Authorized to fishActive,12.8,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC4043,1286,"Negocios Industriales Real NIRSA, S.A.",6.09,3600,1581,1 Oct 2005,Ecuador,Purse seine,1449,4093,7806312,78.02,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,United States - Change to Ecuador notified on 14 Aug 1997 (recorded on 14 Aug 1997)  - Vessel name at time of change:  Milagros Z,Milagros Z - Change to Milagros A notified on 14 Jun 1998 (recorded on 14 Jun 1998)  - Flag at time of change: Ecuador,P-00-00793,Campbells Industries,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4096&Lang=en,Clipperton,Authorized to fishActive,13.1,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",NA,1134,"Pesca Azteca, S.A. de C. V.",8.22,NA,1480,6 Jun 2005,Mexico,Purse seine,1210,4096,8026517,71.01,NA,NA,NA,Ensenada,NA,Cabo San Lucas - Change to Clipperton notified on 3 Apr 2006 (recorded on 6 Oct 2006)  - Flag at time of change: Mexico,702,"Marítima de Axpe, S.A.",1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4099&Lang=en,Doña Lucia,Authorized to fishActive,12.8,Con domicilio en CorozalZona de Libre ProcesoEdifico 297Ciudad de PanamaRepública de Panama,HO9682,1162,Bonito Del Norte Corporación,6.16,4000,1360,28 Apr 2005,Panama,Purse seine,1567,4099,7910670,65.4,NA,NA,NA,NA,Vanuatu - Change to Panama notified on 8 Jan 2014 (recorded on 8 Jan 2014)  - Vessel name at time of change:  Mirelur,Mirelur - Change to Doña Lucia effective on 29 Jun 2018 (recorded on 23 Aug 2018)  - Flag at time of change: Panama,47320-PEXT-2,Ateliers et Chantiers delaManche,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4105&Lang=en,Pacific Tuna,Authorized to fishActive,12.49,Calle 17 Avenida 37Diagonal a Centro Médico CardiocentroMantaEcuador,HC5237,1089,"Pescapeces, S.A.",8.23,3600,1242,24 May 2018,Ecuador,Purse seine,1642,4105,8030465,68.83,NA,NA,NA,Manta,Nicaragua - Change to Ecuador notified on 1 Jul 2011 (recorded on 15 Aug 2011)  - Vessel name at time of change:  Cabo Marzo,Cabo Marzo - Change to Pacific Tuna effective on 19 Feb 2018 (recorded on 21 Mar 2018)  - Flag at time of change: Ecuador,P-04-00942,Bender,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4108&Lang=en,Azteca 10,Authorized to fishActive,13.65,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCCA,1246,"Pesca Azteca, S.A. de C. V.",4.87,6000,1627,28 Apr 2005,Mexico,Purse seine,1156,4108,8812215,68.58,NA,NA,NA,Mazatlan,United States - Change to Mexico notified on 2 Sep 1997 (recorded on 2 Sep 1997)  - Vessel name at time of change:  Margaret Z,Margaret Z - Change to Azteca 10 notified on 2 Sep 1997 (recorded on 2 Sep 1997)  - Flag at time of change: United States,00055012,Campbells Industries,1989
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4114&Lang=en,Ugavi,Authorized to fishActive,12.8,Av 2 y Calle 12Edificio Banco del PichinchaOctavo Piso Ofic 802MantaEcuador,HC4385,1600,"Pesquera Ugavi, S.A.",6.4,NA,1875,28 Apr 2005,Ecuador,Purse seine,1997,4114,7910682,74.66,NA,NA,NA,NA,Vanuatu - Change to Ecuador notified on 10 Apr 2001 (recorded on 10 Apr 2001)  - Vessel name at time of change:  Ugavi,Guadalquivir - Change to Ugavi notified on 13 Apr 1994 (recorded on 13 Apr 1994)  - Flag at time of change: Panama,P-04-00700,Ateliers et Chantiers delaManche,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4117&Lang=en,Cape Elizabeth III,Authorized to fishActive,13.31,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",WDF8203,1361,"Cape Elizabeth Fishing, LP",6.23,4425,1581,3 Dec 2007,United States,Purse seine,1751,4117,9018892,68.82,Trimarine Fishing Management,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",NA,Pago Pago,Nicaragua - Change to United States notified on 23 Jun 2011 (recorded on 30 Apr 2014)  - Vessel name at time of change:  Wargandi,Wargandi - Change to Cape Elizabeth III notified on 23 Jun 2011 (recorded on 30 Apr 2014)  - Flag at time of change: Nicaragua,962922,J.M. Martinac Shipbuilding,1990
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4120&Lang=en,Capt. Vincent Gann,Authorized to fishActive,13.31,"2535 Ketter Boulevard, Suite 1A2San Diego, CA 92101United States",WDG2517,1361,"JM Fisheries, LLC",6.23,4425,1581,22 Jun 2009,United States,Purse seine,1751,4120,9018880,67.3,"JM Fisheries, LLC","2535 Ketter Boulevard, Suite 1A2San Diego, CA 92101United States",NA,Pago Pago,Nicaragua - Change to United States effective on 18 Jan 2012 (recorded on 27 Feb 2012)  - Vessel name at time of change:  Xtente,Xtente - Change to Capt. Vincent Gann effective on 18 Jan 2012 (recorded on 27 Feb 2012)  - Flag at time of change: Nicaragua,953794,J.M. Martinac Shipbuilding,1989
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4123&Lang=en,Don Ramón,Authorized to fishActive,13.6,Av. 2 entre calles 11 y 12Edificio Banco del Pichincha #11-55Piso 9 no. Oficina 901Casilla 13-05-233MantaEcuador,HC4077,1350,"Delipesca, S.A.",6.65,4400,1881,28 Apr 2005,Ecuador,Purse seine,1938,4123,7805978,77.3,NA,NA,NA,Manta,NA,Don Santiago - Change to Don Ramón notified on 21 Jul 2006 (recorded on 28 Aug 2006)  - Flag at time of change: Ecuador,P-00-00800,H. J. Barreras,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4126&Lang=en,Guayatuna Uno,Authorized to fishActive,13.6,"Nery Chalén Solar 1-2 y FicusPosorja Sector Guarillo GrandeGuayaquil, GuayasEcuador",HC4649,1200,"Guayatuna, S.A.",6.65,4400,1881,28 Apr 2005,Ecuador,Purse seine,2165,4126,8107476,77.3,NA,NA,NA,Guayaquil,Panama - Change to Ecuador notified on 4 Jan 2005 (recorded on 27 Jan 2005)  - Vessel name at time of change:  Albacora Doce,Albacora Doce - Change to Guayatuna Uno notified on 16 Feb 2005 (recorded on 13 May 2005)  - Flag at time of change: Ecuador,P-00-00845,H. J. Barreras,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4129&Lang=en,Guayatuna Dos,Authorized to fishActive,13.6,"Nery Chalén Solar 1-2 y FicusPosorja Sector Guarillo GrandeGuayaquil, GuayasEcuador",HC4650,1200,"Guayatuna, S.A.",6.65,4400,1881,28 Apr 2005,Ecuador,Purse seine,2165,4129,8111087,77.3,NA,NA,NA,Guayaquil,Panama - Change to Ecuador notified on 4 Jan 2005 (recorded on 27 Jan 2005)  - Vessel name at time of change:  Albacora Catorce,Albacora Catorce - Change to Guayatuna Dos notified on 16 Feb 2005 (recorded on 13 May 2005)  - Flag at time of change: Ecuador,P-00-00846,H. J. Barreras,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4132&Lang=en,Montelucia,Authorized to fishActive,15.2,Calle Loma Linda No. 251Colonia San BenitoSan SalvadorEl Salvador,YSC2001,1800,"Calvopesca El Salvador, S.A. de C.V.",9.8,6598,2554,28 Apr 2005,El Salvador,Purse seine,3005,4132,9232668,91.9,NA,NA,NA,La Union,NA,NA,ESA-00039,H. J. Barreras,2000
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4135&Lang=en,Julie L,Authorized to fishActive,13.71,"Puerto Vacamonte, ArraijanApartado 5308Panama",HP3343,1400,"Julie L., S.A.",7.62,5400,2056,1 Jan 2017,Ecuador,Purse seine,1516,4135,7053288,78.63,NA,NA,This vessel has been chartered with a temporary transfer of capacity from Panama (2056 m3).,Guayaquil,Panama - Change to Ecuador notified on 14 Jan 2014 (recorded on 27 Jan 2014)  - Vessel name at time of change:  Julie L,Moby Dick III - Change to Julie L notified on 13 Jul 1992 (recorded on 13 Jul 1992)  - Flag at time of change: Panama,6088-PEXT-1,"Marítima de Axpe, S.A.",1972
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4138&Lang=en,Panama Tuna,Authorized to fishActive,16.6,"Nery Chalén Solar 1-2 y FicusPosorja Sector Guarillo GrandeGuayaquil, GuayasEcuador",HC4697,2799,"Guayatuna, S.A.",10.9,NA,3264,28 Apr 2005,Ecuador,Purse seine,4401,4138,9175028,116,NA,NA,NA,NA,Panama - Change to Ecuador effective on 26 Jun 2007 (recorded on 30 Jul 2007)  - Vessel name at time of change:  Panama Tuna,NA,P-00-00856,H. J. Barreras,1999
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=5229&Lang=en,Alina,Authorized to fishActive,8.6,Via Circunvalacion Km 9 1/2MontecristiEcuador,HC4120,387,"Transmarina, C.A.",3.6,1000,542,1 Jan 2017,Ecuador,Purse seine,504,5229,7920168,53.85,NA,NA,NA,Manta,Peru - Change to Ecuador notified on 7 Oct 2009 (recorded on 13 Oct 2009)  - Vessel name at time of change:  Alina,Altar 21 - Change to Alina notified on 20 Nov 2007 (recorded on 28 Nov 2007)  - Flag at time of change: Ecuador,P-04-00575,"Miho Shipyard Company, Ltd.",1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=5811&Lang=en,Chiara,Authorized to fishActive,11.4,Barrio La Ensenadita y Calle #4MantaEcuador,HC5235,804,"Elvayka Kyoei, S.A.",6.88,2000,1126,27 Dec 2016,Ecuador,Purse seine,1005,5811,8029038,61.56,NA,NA,NA,Manta,Vanuatu - Change to Ecuador notified on 2 Sep 2011 (recorded on 6 Sep 2011)  - Vessel name at time of change:  Chiara,NA,P-04-00960,"Miho Shipyard Company, Ltd.",1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6297&Lang=en,Victoria Del Mar,Authorized to fishActive,11.5,Calle 17 y Avenida 37MantaEcuador,HC5159,865,"Brisatun, S.A.",7.8,3600,1012,1 Jan 2017,Ecuador,Purse seine,1101,6297,7302782,62.7,"Brisatun, S.A.",Manta Av. 37 y C. 17#36-13 Cdla Las AcaciasMantaEcuador,NA,Manta,Honduras - Change to Ecuador notified on 1 Apr 2011 (recorded on 6 Apr 2011)  - Vessel name at time of change:  Zalbidea J,Zalbidea J - Change to Victoria Del Mar notified on 4 Dec 2013 (recorded on 10 Dec 2013)  - Flag at time of change: Ecuador,P-04-00867,SICCNA,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6309&Lang=en,Buenaventura II,Authorized to fishActive,11.5,"Calle Recinto Portuario S/NParque Industrial FondeportEl SauzalEnsenada, BC  CP 22760México",XCXL,858,"Baja Aqua-Farms, S.A. de C.V.",5.65,3600,996,28 Apr 2005,Mexico,Purse seine,851,6309,7360289,62.75,"Baja Aqua-Farms, S.A. de C.V.","Calle Recinto Portuario S/NParque Industrial FondeportEl SauzalEnsenada, BC  CP 22760México",NA,Ensenada,NA,NA,0201180533-3,SICCNA,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6311&Lang=en,Buenaventura I,Authorized to fishActive,11.5,"Calle Recinto Portuario S/NParque Industrial FondeportEl SauzalEnsenada, BC  CP 22760México",XCXP,858,"Baja Aqua-Farms, S.A. de C.V.",5.65,3600,996,28 Apr 2005,Mexico,Purse seine,1107,6311,7360291,62.75,"Baja Aqua-Farms, S.A. de C.V.","Calle Recinto Portuario S/NParque Industrial FondeportEl SauzalEnsenada, BC  CP 22760México",NA,Ensenada,NA,NA,0201180433-3,SICCNA,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6343&Lang=en,Aleshka,Authorized to fishActive,8.7,Barrio La Ensenadita y Calle #4MantaEcuador,HC5132,270,"Elvayka Kyoei, S.A.",3.85,1000,458,1 Jan 2017,Ecuador,Purse seine,509,6343,8415897,56.93,NA,NA,NA,Manta,Peru - Change to Ecuador notified on 1 Feb 2011 (recorded on 10 Feb 2011)  - Vessel name at time of change:  Aleshka,Ballena I - Change to Aleshka notified on 25 Feb 2008 (recorded on 3 Mar 2008)  - Flag at time of change: Peru,P-04-00853,"Miho Shipyard Company, Ltd.",1984
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6347&Lang=en,Ugavi Dos,Authorized to fishActive,13.6,"Aguirre 418 y Chile 5to PisoLa Coruna, Spain",HC4593,1608,"Uniocean, S.A.",9.05,4400,1881,18 Jul 2014,Ecuador,Purse seine,2165,6347,8206301,77.3,NA,NA,1881 m3 of well volume with which this vessel is operating has been loaned by El Salvador.,Manta,Vanuatu - Change to Ecuador notified on 15 Dec 2003 (recorded on 30 Dec 2003)  - Vessel name at time of change:  Ugavi Dos,NA,P-04-00749,H. J. Barreras,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6489&Lang=en,Barbara H,Authorized to fishActive,7.31,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",WDD6530,91,"Barbara H Fishing, LP",3.35,600,107,1 Jan 2017,United States,Purse seine,124,6489,8886498,19.78,NA,NA,NA,Los Angeles,NA,NA,643518,Berggren's Marine Industries,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6525&Lang=en,Joselito,Authorized to fishActive,8.58,"Calle 16 Manareco BuildingManta, ManabiEcuador",HC5759,176,Grupo Degfer CIA Ltda.,4.04,850,220,3 Aug 2015,Ecuador,Purse seine,304,6525,8212415,32.56,NA,NA,NA,Manta,Bolivia - Change to Ecuador notified on 29 Jul 2015 (recorded on 5 Aug 2015)  - Vessel name at time of change:  Mar Cantabrico,Mar Cantabrico - Change to Joselito notified on 18 Aug 2015 (recorded on 20 Aug 2015)  - Flag at time of change: Ecuador,P-04-00996,Marco Marine,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=6607&Lang=en,Olivia D,Authorized to fishActive,11.8,Withfield TowerThird Floor4792 Coney DriveP.O. Box 1777Belize,H6A-3NI,1081,Olivia Fishing Corporation,5.6,4000,1750,17 Jun 2005,Nicaragua,Purse seine,1888,6607,7385409,76.5,Grupo Suevia,Calle 50 Edificio Plaza 2000 Piso #4PanamáRepublic of Panamá,NA,Corinto,Panama - Change to Nicaragua notified on 11 Jul 2011 (recorded on 14 Jul 2011)  - Vessel name at time of change:  Contadora I,Olivia - Change to Olivia D notified on 3 Nov 2014 (recorded on 4 Nov 2014)  - Flag at time of change: Nicaragua,31F975,"Marítima de Axpe, S.A.",1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=670&Lang=en,Cape Breton,Authorized to fishActive,12.8,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",H8PW,1360,"Cape Breton Fishing, LP",8.56,3900,2032,1 Nov 2005,United States,Purse seine,2019,670,7803255,75.25,Trimarine Fishing Management,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",NA,Pago Pago,Panama - Change to United States notified on 5 Jan 2009 (recorded on 5 Jan 2009)  - Vessel name at time of change:  Cape Breton,Fuiono - Change to Cape Breton notified on 30 Apr 2002 (recorded on 28 Jun 2002)  - Flag at time of change: United States,1060977,Ateliers et Chantiers delaManche,1979
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=7179&Lang=en,Vicente,Authorized to fishActive,16.62,Ciudadela AuroraMontecristiEcuador,HC6037,1742,"Productora Nacional Atunera Ecuatoriana Proatuna,",10.1,8308,1704   (Total capacity: 2439m3. Sealed well(s): Bow locker.),14 Aug 2016,Ecuador,Purse seine,3708,7179,9130781,107.5,NA,NA,1614 m3 of well volume with which this vessel is operating has been loaned by Nicaragua (989 m3) and Guatemala (625 m3).,Manta,Guatemala - Change to Ecuador notified on 14 Aug 2016 (recorded on 26 Aug 2016)  - Vessel name at time of change:  Vicente,Athena F - Change to Vicente notified on 20 Sep 2011 (recorded on 22 Sep 2011)  - Flag at time of change: Venezuela,P-04-01010,H. J. Barreras,1996
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=7181&Lang=en,Florentino,Authorized to fishActive,16.62,Km 1 1/2 GuayaquilSitio Los BajosMontecristiManabiEcuador,V3NC4,1742,"Importeq, S.A.",10.1,6311,1704   (Total capacity: 2439m3. Sealed well(s): Bow locker.),20 Jun 2016,Ecuador,Purse seine,3722,7181,9130793,107.5,NA,NA,This vessel has been chartered with a temporary transfer of capacity from Nicaragua (1484 m3) and from Belize (220 m3).,Manta,Belize - Change to Ecuador notified on 24 Oct 2011 (recorded on 26 Oct 2011)  - Vessel name at time of change:  Florentino,Tino - Change to Florentino notified on 22 Jul 2011 (recorded on 22 Jul 2011)  - Flag at time of change: Belize,P-04-00943,H. J. Barreras,1996
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=79&Lang=en,Trionfo,Authorized to fishActive,5.88,"1728 Via PajaroCamarillo, CA  93012United States",WDH9360,68,BT Trionfo,2.92,450,95,1 Jan 2017,United States,Purse seine,84,79,NA,19.44,NA,NA,NA,Santa Barbara,NA,NA,625449,Delta Marine,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=9435&Lang=en,Marta Lucia R.,Authorized to fishActive,13.65,Bocagrande Cr 3 #6A-100Edificio Torre EmpresarialProtección Of 10-01CartagenaColombia,HJCY,1367,Clingham Incorporated,8.06,4280,1603,17 Jun 2005,Colombia,Purse seine,1771,9435,9330214,78.33,NA,NA,NA,Cartagena,NA,NA,MC-05-573,Astilleros Marco Chilena Limitada,2003
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=9545&Lang=en,American Eagle,Authorized to fishActive,13.89,"3825 Henderson Blvd. Suite 305Tampa, FL 33629United States",WDD9994,1500,"American Eagle Fishing, LLC",9.08,4438,2019,30 Jun 2011,United States,Purse seine,2095,9545,8974398,89.21,NA,NA,NA,Pago Pago,Vanuatu - Change to United States notified on 29 May 2010 (recorded on 2 Jun 2010)  - Vessel name at time of change:  Fong Seong 168,Fong Seong 168 - Change to American Eagle notified on 29 May 2010 (recorded on 2 Jun 2010)  - Flag at time of change: Vanuatu,1206090,"Ching Fu Shipbuilding Company, Ltd.",2003
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=9563&Lang=en,Tunapuy,Authorized to fishActive,11.58,"Dirección Av. Perimetral al lado de sacosal Galpones de PropescaCumaná, Estado Sucre.Venezuela",YYP5156,600,"Fipaca, C.A.",8.1,NA,769,1 Jan 2017,Venezuela,Purse seine,630,9563,7383748,51.52,NA,NA,NA,Puerto Sucre,El Salvador - Change to Venezuela notified on 6 Jun 2007 (recorded on 8 Jun 2007)  - Vessel name at time of change:  Tunapuy,NA,APNN-6063,Astilleros Pisca,1975
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=9571&Lang=en,Alessia,Authorized to fishActive,8.9,Barrio La Ensenadita y Calle #4MantaEcuador,HC4589,280,"Elvayka Kyoei, S.A.",3.8,950,399,1 Jan 2017,Ecuador,Purse seine,619,9571,8618736,56.9,NA,NA,NA,Manta,NA,NA,P-04-00747,"Niigata Shipbuilding Company, Ltd.",1986
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=991&Lang=en,Amalis,Authorized to fishActive,8.53,"Francisco Segura 807 y BogotáGuayaquil, Ecuador",NA,181,Buxmar,3.96,850,217,1 Jan 2017,Ecuador,Purse seine,246,991,8800808,36.88,NA,NA,NA,NA,NA,San Lorenzo - Change to Amalis notified on 14 Feb 2003 (recorded on 6 May 2003)  - Flag at time of change: Ecuador,P-00-00696,Andina de Desarrollo S.A.,1986
